Charge_in_mAh,Current,Voltage,Temperature
3394.0547,0.0257,8.9931,29.9162
3394.0547,0.0257,8.9927,29.9162
3394.0547,0.0257,8.9927,29.9162
3394.0547,0.0257,8.9931,29.9162
3394.0547,0.0282,8.9935,29.9162
3394.0547,0.0184,8.9945,29.9162
3394.0547,0.0184,8.9949,29.9162
3394.0547,0.0196,8.9956,29.9162
3394.0547,0.0318,8.9945,29.9162
3394.0547,0.0196,8.9956,29.9162
3394.0547,0.0196,8.9945,29.9162
3394.0547,0.0184,8.9935,29.9162
3394.0547,0.0196,8.9942,29.9162
3394.0547,0.0196,8.9938,29.9162
3394.0547,0.0184,8.9949,29.9162
3394.0547,0.0196,8.9953,29.9162
3394.0547,0.0196,8.9953,29.9162
3394.0547,0.0391,8.9917,29.9162
3394.0547,0.0196,8.9953,29.9162
3394.0547,0.0184,8.9884,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0257,8.9935,29.9162
3396.6016,0.0758,8.9927,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0648,8.9726,29.9162
3396.6016,0.0257,8.9924,29.9162
3396.6016,0.0257,8.9917,29.9162
3396.6016,0.0257,8.9935,29.9162
3396.6016,0.022,8.9938,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0208,8.9938,29.9162
3396.6016,0.0355,8.987,29.9162
3396.6016,0.033,8.9902,29.9162
3396.6016,0.0318,8.9902,29.9162
3396.6016,0.0306,8.9899,29.9162
3396.6016,0.0355,8.9837,29.9162
3396.6016,0.0611,8.9823,29.9162
3396.6016,0.2003,8.947,29.9162
3396.6016,0.0867,8.9708,29.9162
3396.6016,0.0648,8.9816,29.9162
3396.6016,0.033,8.9845,29.9162
3396.6016,0.0184,8.9938,29.9162
3396.6016,0.0184,8.9953,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0208,8.9953,29.9162
3396.6016,0.0233,8.9935,29.9162
3396.6016,0.0196,8.9942,29.9162
3396.6016,0.0257,8.9927,29.9162
3396.6016,0.0257,8.9931,29.9162
3396.6016,0.0245,8.9852,29.9162
3396.6016,0.0257,8.9931,29.9162
3396.6016,0.0257,8.9938,29.9162
3396.6016,0.0245,8.9935,29.9162
3396.6016,0.0257,8.9931,29.9162
3396.6016,0.0184,8.9949,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0379,8.9902,29.9162
3396.6016,0.044,8.9895,29.9162
3396.6016,0.0306,8.9895,29.9162
3396.6016,0.1966,8.9402,29.9162
3396.6016,0.2393,8.8955,29.9162
3396.6016,0.1991,8.9438,29.9162
3396.6016,0.4469,8.9337,29.9162
3396.6016,0.2235,8.942,29.9162
3396.6016,0.0806,8.9733,29.9162
3396.6016,0.1051,8.969,29.9162
3396.6016,0.0526,8.983,29.9162
3396.6016,0.0416,8.9859,29.9162
3396.6016,0.0416,8.9848,29.9162
3396.6016,0.0489,8.9859,29.9162
3396.6016,0.0892,8.9805,29.9162
3396.6016,0.0452,8.9845,29.9162
3396.6016,0.1014,8.9661,29.9162
3396.6016,0.1014,8.9675,29.9162
3396.6016,0.0489,8.9834,29.9162
3396.6016,0.0465,8.9845,29.9162
3396.6016,0.0587,8.9809,29.9162
3396.6016,0.0416,8.9863,29.9162
3396.6016,0.0965,8.9686,29.9162
3396.6016,0.0416,8.9859,29.9162
3396.6016,0.0465,8.9827,29.9162
3396.6016,0.055,8.9823,29.9162
3396.6016,0.0733,8.9783,29.9162
3396.6016,0.116,8.9578,29.9162
3396.6016,0.0709,8.9765,29.9162
3396.6016,0.0733,8.9733,29.9162
3396.6016,0.0355,8.9891,29.9162
3396.6016,0.0318,8.9899,29.9162
3396.6016,0.0306,8.9906,29.9162
3396.6016,0.0184,8.9949,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0257,8.9917,29.9162
3396.6016,0.0452,8.9866,29.9162
3396.6016,0.0721,8.9791,29.9162
3396.6016,0.0379,8.9895,29.9162
3396.6016,0.0367,8.9881,29.9162
3396.6016,0.0379,8.987,29.9162
3396.6016,0.0355,8.9877,29.9162
3396.6016,0.0257,8.9927,29.9162
3396.6016,0.0257,8.9927,29.9162
3396.6016,0.0306,8.9913,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0184,8.9927,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0184,8.9884,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0257,8.9913,29.9162
3396.6016,0.0196,8.9942,29.9162
3396.6016,0.0184,8.9877,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0233,8.992,29.9162
3396.6016,0.0208,8.9899,29.9162
3396.6016,0.0208,8.9942,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0513,8.9845,29.9162
3396.6016,0.0318,8.9902,29.9162
3396.6016,0.0367,8.9902,29.9162
3396.6016,0.0367,8.9888,29.9162
3396.6016,0.0367,8.9884,29.9162
3396.6016,0.0697,8.9906,29.9162
3396.6016,0.0245,8.9927,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0196,8.9956,29.9162
3396.6016,0.0184,8.9945,29.9162
3396.6016,0.0184,8.9931,29.9162
3396.6016,0.0196,8.9949,29.9162
3396.6016,0.0465,8.9873,29.9162
3396.6016,0.0306,8.9906,29.9162
3396.6016,0.0306,8.9895,29.9162
3396.6016,0.0318,8.9909,29.9162
3396.6016,0.0367,8.9888,29.9162
3396.6016,0.0294,8.9909,29.9162
3396.6016,0.0306,8.987,29.9162
3396.6016,0.0245,8.9899,29.9162
3396.6016,0.0196,8.996,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0257,8.9935,29.9162
3396.6016,0.0196,8.992,29.9162
3396.6016,0.0196,8.9859,29.9162
3396.6016,0.0343,8.9895,29.9162
3396.6016,0.0306,8.9902,29.9162
3396.6016,0.0367,8.9855,29.9162
3396.6016,0.0355,8.9877,29.9162
3396.6016,0.0391,8.987,29.9162
3396.6016,0.0501,8.9837,29.9162
3396.6016,0.044,8.9859,29.9162
3396.6016,0.0428,8.9906,29.9162
3396.6016,0.0269,8.9909,29.9162
3396.6016,0.0355,8.9888,29.9162
3396.6016,0.0062,8.9985,29.9162
3396.6016,0.0062,8.9992,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.005,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.005,8.9999,29.9162
3396.6016,0.0062,8.9981,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.005,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,9.0003,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0111,8.9978,29.9162
3396.6016,0.0062,9.0003,29.9162
3396.6016,0.0062,8.9924,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0123,8.9985,29.9162
3396.6016,0.0123,8.9981,29.9162
3396.6016,0.0196,8.9953,29.9162
3396.6016,0.0098,8.9981,29.9162
3396.6016,0.0111,8.9985,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,9.0003,29.9162
3396.6016,0.005,8.9999,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,9.0007,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9956,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0343,8.9859,29.9162
3396.6016,0.044,8.9823,29.9162
3396.6016,0.0733,8.9852,29.9162
3396.6016,0.1832,8.9567,29.9162
3396.6016,0.16,8.9524,29.9162
3396.6016,0.3358,8.9366,29.9162
3396.6016,0.4139,8.9632,29.9162
3396.6016,0.1136,8.9647,29.9162
3396.6016,0.0648,8.9762,29.9162
3396.6016,0.0404,8.9873,29.9162
3396.6016,0.0379,8.9891,29.9162
3396.6016,0.0367,8.9888,29.9162
3396.6016,0.0367,8.9863,29.9162
3396.6016,0.0306,8.9884,29.9162
3396.6016,0.0355,8.9884,29.9162
3396.6016,0.0062,8.9999,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.0062,8.9996,29.9162
3396.6016,0.005,8.9999,29.9162
3396.6016,0.005,8.9999,29.9162
3396.6016,0.005,9.0003,29.9162
3396.6016,0.0599,9.0003,29.9162
3396.6016,0.0062,9.0003,29.9162
3396.6016,0.0062,8.9985,29.9162
3396.6016,0.0037,8.9999,29.9162
3396.6016,0.0562,8.9719,29.9162
3396.6016,0.0501,8.9859,29.9162
3396.6016,0.0892,8.9801,29.9162
3396.6016,0.1051,8.9589,29.9162
3396.6016,0.3321,8.965,29.9162
3396.6016,0.2479,8.9225,29.9162
3396.6016,0.2467,8.9211,29.9162
3396.6016,0.2406,8.929,29.9162
3396.6016,0.2528,8.9265,29.9162
3396.6016,0.276,8.9236,29.9162
3396.6016,0.2186,8.9362,29.9162
3396.6016,0.2113,8.9387,29.9162
3396.6016,0.2479,8.929,29.9162
3396.6016,0.2735,8.9265,29.9162
3396.6016,0.243,8.9232,29.9162
3396.6016,0.4017,8.9056,29.9162
3396.6016,0.2564,8.9243,29.9162
3396.6016,0.2418,8.9279,29.9162
3396.6016,0.2918,8.9193,29.9162
3396.6016,0.2332,8.9315,29.9162
3399.1485,0.2369,8.9304,29.9162
3399.1485,0.2418,8.929,29.9162
3399.1485,0.2393,8.929,29.9162
3399.1485,0.2027,8.9402,29.9162
3399.1485,0.2015,8.9402,29.9162
3399.1485,0.2284,8.9308,29.9162
3399.1485,0.2442,8.9286,29.9162
3399.1485,0.2503,8.9294,29.9162
3399.1485,0.3309,8.9013,29.9162
3399.1485,0.2638,8.9225,29.9162
3399.1485,0.232,8.9272,29.9162
3399.1485,0.2284,8.9304,29.9162
3399.1485,0.2259,8.9333,29.9162
3399.1485,0.2137,8.9369,29.9162
3399.1485,0.2137,8.9373,29.9162
3399.1485,0.221,8.9351,29.9162
3399.1485,0.2125,8.9373,29.9162
3399.1485,0.2223,8.9315,29.9162
3399.1485,0.2064,8.9391,29.9162
3399.1485,0.2052,8.9394,29.9162
3399.1485,0.2039,8.9394,29.9162
3399.1485,0.2113,8.9376,29.9162
3399.1485,0.2076,8.9387,29.9162
3399.1485,0.2052,8.9398,29.9162
3399.1485,0.2125,8.9398,29.9162
3399.1485,0.2039,8.9398,29.9162
3399.1485,0.2027,8.9402,29.9162
3399.1485,0.2027,8.9402,29.9162
3399.1485,0.2064,8.9391,29.9162
3399.1485,0.2064,8.9387,29.9162
3399.1485,0.2076,8.9391,29.9162
3399.1485,0.2076,8.9387,29.9162
3399.1485,0.2161,8.938,29.9162
3399.1485,0.2076,8.9391,29.9162
3399.1485,0.2003,8.938,29.9162
3399.1485,0.2015,8.9412,29.9162
3399.1485,0.2003,8.9409,29.9162
3399.1485,0.2027,8.9369,29.9162
3399.1485,0.1978,8.9412,29.9162
3399.1485,0.1978,8.9409,29.9162
3399.1485,0.1991,8.9398,29.9162
3399.1485,0.1978,8.9409,29.9162
3399.1485,0.2198,8.9373,29.9162
3399.1485,0.2125,8.9376,29.9162
3399.1485,0.2088,8.9387,29.9162
3399.1485,0.2088,8.9384,29.9162
3399.1485,0.2149,8.9358,29.9162
3399.1485,0.2223,8.9373,29.9162
3399.1485,0.2076,8.9358,29.9162
3399.1485,0.2088,8.9384,29.9162
3399.1485,0.2076,8.9387,29.9162
3399.1485,0.2076,8.9391,29.9162
3399.1485,0.2052,8.9373,29.9162
3399.1485,0.2015,8.9405,29.9162
3399.1485,0.2015,8.9405,29.9162
3399.1485,0.2125,8.9373,29.9162
3401.711,0.2125,8.9373,29.9162
3401.711,0.2125,8.9373,29.9162
3401.711,0.2064,8.9394,29.9162
3401.711,0.2039,8.9398,29.9162
3401.711,0.2076,8.9366,29.9162
3401.711,0.2125,8.9297,29.9162
3401.711,0.2406,8.9319,29.9162
3401.711,0.2125,8.929,29.9162
3401.711,0.2161,8.9369,29.9162
3401.711,0.2039,8.9405,29.9162
3401.711,0.182,8.9448,29.9162
3401.711,0.182,8.9448,29.9162
3401.711,0.1807,8.9452,29.9162
3401.711,0.1795,8.9448,29.9162
3401.711,0.182,8.9423,29.9162
3401.711,0.1807,8.9434,29.9162
3401.711,0.1795,8.9452,29.9162
3401.711,0.1807,8.9452,29.9162
3401.711,0.1795,8.9456,29.9162
3401.711,0.1807,8.9456,29.9162
3401.711,0.1795,8.9452,29.9162
3401.711,0.1942,8.9427,29.9162
3401.711,0.1856,8.9441,29.9162
3401.711,0.1856,8.9394,29.9162
3401.711,0.1832,8.9441,29.9162
3401.711,0.1832,8.9445,29.9162
3401.711,0.1783,8.9456,29.9162
3401.711,0.1807,8.9456,29.9162
3401.711,0.1771,8.9459,29.9162
3401.711,0.1783,8.9459,29.9162
3401.711,0.1783,8.9456,29.9162
3401.711,0.1783,8.9459,29.9162
3401.711,0.1783,8.9459,29.9162
3401.711,0.1771,8.9463,29.9162
3401.711,0.1759,8.9463,29.9162
3401.711,0.1759,8.9463,29.9162
3401.711,0.1771,8.9463,29.9162
3401.711,0.1759,8.9463,29.9162
3401.711,0.1759,8.9463,29.9162
3401.711,0.1759,8.9463,29.9162
3401.711,0.1759,8.9452,29.9162
3401.711,0.1759,8.9466,29.9162
3401.711,0.1759,8.9466,29.9162
3401.711,0.1746,8.9466,29.9162
3401.711,0.1734,8.947,29.9162
3401.711,0.1807,8.947,29.9162
3401.711,0.1832,8.9441,29.9162
3401.711,0.1807,8.9459,29.9162
3401.711,0.2039,8.9373,29.9162
3401.711,0.2125,8.9322,29.9162
3401.711,0.2125,8.938,29.9162
3401.711,0.287,8.9182,29.9162
3401.711,0.2284,8.933,29.9162
3401.711,0.2259,8.9326,29.9162
3401.711,0.2479,8.9204,29.9162
3401.711,0.2003,8.9405,29.9162
3401.711,0.1991,8.9387,29.9162
3401.711,0.2003,8.9409,29.9162
3401.711,0.1991,8.9405,29.9162
3401.711,0.2076,8.938,29.9162
3401.711,0.1942,8.9423,29.9162
3401.711,0.1722,8.947,29.9162
3404.2579,0.1746,8.9474,29.9162
3404.2579,0.1978,8.947,29.9162
3404.2579,0.171,8.9474,29.9162
3404.2579,0.171,8.9477,29.9162
3404.2579,0.171,8.9474,29.9162
3404.2579,0.2027,8.9409,29.9162
3404.2579,0.2076,8.9394,29.9162
3404.2579,0.2027,8.9376,29.9162
3404.2579,0.2931,8.9096,29.9162
3404.2579,0.2345,8.9348,29.9162
3404.2579,0.2247,8.9276,29.9162
3404.2579,0.2027,8.938,29.9162
3404.2579,0.2015,8.9398,29.9162
3404.2579,0.1893,8.9398,29.9162
3404.2579,0.2052,8.9387,29.9162
3404.2579,0.1954,8.9409,29.9162
3404.2579,0.1698,8.9474,29.9162
3404.2579,0.1759,8.9427,29.9162
3404.2579,0.171,8.9477,29.9162
3404.2579,0.1698,8.9456,29.9162
3404.2579,0.1698,8.9481,29.9162
3404.2579,0.1783,8.9459,29.9162
3404.2579,0.1685,8.9484,29.9162
3404.2579,0.1685,8.9481,29.9162
3404.2579,0.1698,8.9481,29.9162
3404.2579,0.1685,8.9477,29.9162
3404.2579,0.1685,8.9481,29.9162
3404.2579,0.1673,8.9481,29.9162
3404.2579,0.1673,8.9459,29.9162
3404.2579,0.1673,8.9484,29.9162
3404.2579,0.1954,8.9416,29.9162
3404.2579,0.21,8.9394,29.9162
3404.2579,0.2174,8.9369,29.9162
3404.2579,0.2857,8.9132,29.9162
3404.2579,0.2601,8.9218,29.9162
3404.2579,0.2711,8.9261,29.9162
3404.2579,0.1991,8.9402,29.9162
3404.2579,0.1942,8.9402,29.9162
3404.2579,0.1954,8.942,29.9162
3404.2579,0.193,8.9416,29.9162
3404.2579,0.1942,8.9402,29.9162
3404.2579,0.1832,8.9427,29.9162
3404.2579,0.1978,8.9409,29.9162
3404.2579,0.1661,8.9474,29.9162
3404.2579,0.1661,8.9484,29.9162
3404.2579,0.1649,8.9481,29.9162
3404.2579,0.1746,8.9463,29.9162
3404.2579,0.1661,8.9484,29.9162
3404.2579,0.1881,8.9416,29.9162
3404.2579,0.1917,8.9434,29.9162
3404.2579,0.1978,8.9394,29.9162
3404.2579,0.2503,8.9218,29.9162
3404.2579,0.2357,8.9362,29.9162
3404.2579,0.2113,8.9394,29.9162
3404.2579,0.2491,8.9315,29.9162
3404.2579,0.1917,8.942,29.9162
3404.2579,0.2076,8.9405,29.9162
3404.2579,0.1966,8.9416,29.9162
3404.2579,0.1978,8.9348,29.9162
3404.2579,0.171,8.9474,29.9162
3404.2579,0.1698,8.9477,29.9162
3404.2579,0.1954,8.9427,29.9162
3406.8047,0.2027,8.9409,29.9162
3406.8047,0.2052,8.9394,29.9162
3406.8047,0.2613,8.9182,29.9162
3406.8047,0.1966,8.9387,29.9162
3406.8047,0.2235,8.9337,29.9162
3406.8047,0.2393,8.9315,29.9162
3406.8047,0.2662,8.9333,29.9162
3406.8047,0.3187,8.9078,29.9162
3406.8047,0.2381,8.9326,29.9162
3406.8047,0.232,8.9326,29.9162
3406.8047,0.2357,8.9315,29.9162
3406.8047,0.2247,8.9348,29.9162
3406.8047,0.221,8.9355,29.9162
3406.8047,0.2076,8.9355,29.9162
3406.8047,0.2161,8.9355,29.9162
3406.8047,0.2149,8.9373,29.9162
3406.8047,0.2076,8.9387,29.9162
3406.8047,0.2088,8.933,29.9162
3406.8047,0.2137,8.9384,29.9162
3406.8047,0.2296,8.9319,29.9162
3406.8047,0.1698,8.9459,29.9162
3406.8047,0.1698,8.9481,29.9162
3406.8047,0.1685,8.9481,29.9162
3406.8047,0.1637,8.9495,29.9162
3406.8047,0.1624,8.9495,29.9162
3406.8047,0.1612,8.9499,29.9162
3406.8047,0.16,8.9499,29.9162
3406.8047,0.1624,8.9499,29.9162
3406.8047,0.1624,8.9499,29.9162
3406.8047,0.1612,8.9499,29.9162
3406.8047,0.16,8.9502,29.9162
3406.8047,0.1612,8.9499,29.9162
3406.8047,0.1612,8.9499,29.9162
3406.8047,0.1624,8.9484,29.9162
3406.8047,0.1612,8.9484,29.9162
3406.8047,0.16,8.9499,29.9162
3406.8047,0.16,8.9499,29.9162
3406.8047,0.1612,8.9502,29.9162
3406.8047,0.1612,8.9502,29.9162
3406.8047,0.1612,8.9502,29.9162
3406.8047,0.1673,8.9488,29.9162
3406.8047,0.1612,8.9502,29.9162
3406.8047,0.1612,8.9438,29.9162
3406.8047,0.1661,8.9488,29.9162
3406.8047,0.1649,8.9492,29.9162
3406.8047,0.1661,8.9488,29.9162
3406.8047,0.1734,8.947,29.9162
3406.8047,0.16,8.9495,29.9162
3406.8047,0.1771,8.947,29.9162
3406.8047,0.1588,8.9506,29.9162
3406.8047,0.1588,8.9506,29.9162
3406.8047,0.1588,8.9506,29.9162
3406.8047,0.1588,8.951,29.9162
3406.8047,0.16,8.9506,29.9162
3406.8047,0.16,8.951,29.9162
3406.8047,0.16,8.951,29.9162
3406.8047,0.16,8.951,29.9162
3406.8047,0.1588,8.951,29.9162
3406.8047,0.16,8.9506,29.9162
3406.8047,0.1588,8.9513,29.9162
3406.8047,0.1588,8.9495,29.9162
3406.8047,0.1588,8.951,29.9162
3406.8047,0.1588,8.951,29.9162
3406.8047,0.1588,8.951,29.9162
3406.8047,0.1588,8.947,29.9162
3406.8047,0.1588,8.9492,29.9162
3409.3516,0.1588,8.951,29.9162
3409.3516,0.1637,8.9495,29.9162
3409.3516,0.1637,8.9499,29.9162
3409.3516,0.1649,8.9499,29.9162
3409.3516,0.1624,8.9499,29.9162
3409.3516,0.1722,8.9477,29.9162
3409.3516,0.1576,8.9513,29.9162
3409.3516,0.1624,8.9466,29.9162
3409.3516,0.1576,8.951,29.9162
3409.3516,0.1563,8.951,29.9162
3409.3516,0.1576,8.9513,29.9162
3409.3516,0.1649,8.9495,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1563,8.9513,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1795,8.9438,29.9162
3409.3516,0.1991,8.9416,29.9162
3409.3516,0.265,8.9326,29.9162
3409.3516,0.2931,8.9085,29.9162
3409.3516,0.2564,8.9315,29.9162
3409.3516,0.1954,8.942,29.9162
3409.3516,0.1917,8.943,29.9162
3409.3516,0.1905,8.942,29.9162
3409.3516,0.1881,8.9438,29.9162
3409.3516,0.1868,8.9438,29.9162
3409.3516,0.2369,8.9333,29.9162
3409.3516,0.2345,8.9301,29.9162
3409.3516,0.1795,8.9387,29.9162
3409.3516,0.1807,8.9456,29.9162
3409.3516,0.1917,8.943,29.9162
3409.3516,0.1807,8.947,29.9162
3409.3516,0.1624,8.9495,29.9162
3409.3516,0.1539,8.9517,29.9162
3409.3516,0.1978,8.9441,29.9162
3409.3516,0.1563,8.9517,29.9162
3409.3516,0.1539,8.952,29.9162
3409.3516,0.1551,8.952,29.9162
3409.3516,0.1539,8.9517,29.9162
3409.3516,0.1539,8.9502,29.9162
3409.3516,0.1551,8.952,29.9162
3409.3516,0.1795,8.9459,29.9162
3409.3516,0.1893,8.943,29.9162
3409.3516,0.1966,8.9423,29.9162
3409.3516,0.2747,8.924,29.9162
3409.3516,0.2271,8.9376,29.9162
3409.3516,0.232,8.933,29.9162
3409.3516,0.1881,8.9434,29.9162
3409.3516,0.1856,8.9416,29.9162
3409.3516,0.182,8.9452,29.9162
3409.3516,0.1893,8.943,29.9162
3409.3516,0.1771,8.9452,29.9162
3409.3516,0.1527,8.952,29.9162
3409.3516,0.1539,8.9438,29.9162
3409.3516,0.1539,8.952,29.9162
3409.3516,0.1539,8.952,29.9162
3409.3516,0.1539,8.9524,29.9162
3409.3516,0.1612,8.9481,29.9162
3409.3516,0.1527,8.9524,29.9162
3409.3516,0.2137,8.9441,29.9162
3409.3516,0.1881,8.9398,29.9162
3409.3516,0.1917,8.9434,29.9162
3409.3516,0.2894,8.9247,29.9162
3411.9063,0.2015,8.9398,29.9162
3411.9063,0.2064,8.934,29.9162
3411.9063,0.2174,8.9391,29.9162
3411.9063,0.1795,8.9438,29.9162
3411.9063,0.1832,8.9452,29.9162
3411.9063,0.182,8.9456,29.9162
3411.9063,0.1856,8.9456,29.9162
3411.9063,0.1844,8.9445,29.9162
3411.9063,0.1746,8.9459,29.9162
3411.9063,0.1893,8.943,29.9162
3411.9063,0.1576,8.9502,29.9162
3411.9063,0.1527,8.9524,29.9162
3411.9063,0.1514,8.9524,29.9162
3411.9063,0.1539,8.9528,29.9162
3411.9063,0.1527,8.9524,29.9162
3411.9063,0.1795,8.9452,29.9162
3411.9063,0.1917,8.9434,29.9162
3411.9063,0.1832,8.9427,29.9162
3411.9063,0.2918,8.9196,29.9162
3411.9063,0.2125,8.9351,29.9162
3411.9063,0.2161,8.9366,29.9162
3411.9063,0.1807,8.9445,29.9162
3411.9063,0.1795,8.9452,29.9162
3411.9063,0.1771,8.9441,29.9162
3411.9063,0.1868,8.9434,29.9162
3411.9063,0.182,8.9463,29.9162
3411.9063,0.1514,8.9524,29.9162
3411.9063,0.1637,8.9481,29.9162
3411.9063,0.1527,8.9524,29.9162
3411.9063,0.1514,8.9524,29.9162
3411.9063,0.1527,8.9528,29.9162
3411.9063,0.1637,8.9495,29.9162
3411.9063,0.1576,8.951,29.9162
3411.9063,0.171,8.9481,29.9162
3411.9063,0.1576,8.9513,29.9162
3411.9063,0.1576,8.9513,29.9162
3411.9063,0.1514,8.9528,29.9162
3411.9063,0.1527,8.9528,29.9162
3411.9063,0.1502,8.9531,29.9162
3411.9063,0.1514,8.9528,29.9162
3411.9063,0.1502,8.9531,29.9162
3411.9063,0.1502,8.9531,29.9162
3411.9063,0.1502,8.9531,29.9162
3411.9063,0.1514,8.9528,29.9162
3411.9063,0.1502,8.9531,29.9162
3411.9063,0.1502,8.9531,29.9162
3411.9063,0.1514,8.9535,29.9162
3411.9063,0.149,8.9531,29.9162
3411.9063,0.1514,8.9531,29.9162
3411.9063,0.149,8.9535,29.9162
3411.9063,0.1563,8.9513,29.9162
3411.9063,0.149,8.9535,29.9162
3411.9063,0.193,8.9438,29.9162
3411.9063,0.1844,8.9405,29.9162
3411.9063,0.1832,8.9423,29.9162
3411.9063,0.2613,8.9258,29.9162
3411.9063,0.2003,8.9362,29.9162
3411.9063,0.1893,8.9434,29.9162
3411.9063,0.2345,8.9297,29.9162
3411.9063,0.182,8.9448,29.9162
3411.9063,0.1771,8.9456,29.9162
3411.9063,0.232,8.9463,29.9162
3411.9063,0.1844,8.9448,29.9162
3411.9063,0.1746,8.9463,29.9162
3411.9063,0.1759,8.9463,29.9162
3411.9063,0.171,8.9474,29.9162
3411.9063,0.171,8.9474,29.9162
3411.9063,0.1698,8.9474,29.9162
3411.9063,0.1759,8.947,29.9162
3414.461,0.1832,8.9456,29.9162
3414.461,0.3541,8.9218,29.9162
3414.461,0.2345,8.92,29.9162
3414.461,0.1649,8.9466,29.9162
3414.461,0.1722,8.9499,29.9162
3414.461,0.1612,8.9495,29.9162
3414.461,0.2149,8.9358,29.9162
3414.461,0.1637,8.9495,29.9162
3414.461,0.1807,8.9459,29.9162
3414.461,0.1759,8.947,29.9162
3414.461,0.1795,8.9452,29.9162
3414.461,0.1905,8.9452,29.9162
3414.461,0.1856,8.9441,29.9162
3414.461,0.1795,8.9441,29.9162
3414.461,0.1795,8.9463,29.9162
3414.461,0.1746,8.9474,29.9162
3414.461,0.2235,8.934,29.9162
3414.461,0.1746,8.9474,29.9162
3414.461,0.1795,8.9459,29.9162
3414.461,0.1612,8.9499,29.9162
3414.461,0.1917,8.9445,29.9162
3414.461,0.1624,8.9502,29.9162
3414.461,0.1612,8.9499,29.9162
3414.461,0.1624,8.9495,29.9162
3414.461,0.1624,8.9492,29.9162
3414.461,0.1673,8.9495,29.9162
3414.461,0.1978,8.9391,29.9162
3414.461,0.149,8.9535,29.9162
3414.461,0.149,8.9538,29.9162
3414.461,0.1478,8.9531,29.9162
3414.461,0.149,8.9538,29.9162
3414.461,0.1478,8.9538,29.9162
3414.461,0.1478,8.9542,29.9162
3414.461,0.1478,8.9538,29.9162
3414.461,0.2223,8.9326,29.9162
3414.461,0.1893,8.9434,29.9162
3414.461,0.2418,8.9294,29.9162
3414.461,0.2284,8.9258,29.9162
3414.461,0.2296,8.9297,29.9162
3414.461,0.2137,8.9304,29.9162
3414.461,0.2271,8.934,29.9162
3414.461,0.2308,8.934,29.9162
3414.461,0.2137,8.9373,29.9162
3414.461,0.1881,8.9434,29.9162
3414.461,0.2613,8.92,29.9162
3414.461,0.2442,8.9229,29.9162
3414.461,0.2577,8.9304,29.9162
3414.461,0.2992,8.9081,29.9162
3414.461,0.2857,8.9168,29.9162
3414.461,0.2772,8.9153,29.9162
3414.461,0.221,8.9319,29.9162
3414.461,0.2577,8.9236,29.9162
3414.461,0.3077,8.9193,29.9162
3414.461,0.4237,8.898,29.9162
3414.461,0.3211,8.8915,29.9162
3414.461,0.3663,8.8973,29.9162
3414.461,0.2784,8.9196,29.9162
